sentence_id,book,parution,start_pdf_page,end_pdf_page,text,mot_detecte
45088,6.0,1989.0,1578,1584,"Il marcha bien le premier jour, et arriva à la fourche où la Petite Rivière de Benden part droit vers le Fort de Benden, tandis que les eaux plus larges de la Grande Benden contournent les falaises vers la gauche.",Grande
45089,6.0,1989.0,1578,1584,"Dédaignant le pont de corde, il traversa en barque la gorge du Fort du Haut Plateau.",Haut
45089,6.0,1989.0,1578,1584,"Dédaignant le pont de corde, il traversa en barque la gorge du Fort du Haut Plateau.",Plateau
45090,6.0,1989.0,1578,1584,"Il dut museler Caprice pour l’empêcher de hennir pendant la traversée tumultueuse, et même Kesso piaffa nerveusement.",Caprice
45090,6.0,1989.0,1578,1584,"Il dut museler Caprice pour l’empêcher de hennir pendant la traversée tumultueuse, et même Kesso piaffa nerveusement.",Kesso
45091,6.0,1989.0,1578,1584,"D’après le passeur, la plupart des gens préféraient faire traverser leurs bêtes à la nage à l’endroit où la Grande Benden rencontre les eaux de la Baie de Nerat.",Grande
45092,6.0,1989.0,1578,1584,"De larges sentiers longeaient les rives de la Petite Benden, et plusieurs fois il fit galoper Kesso, suivi de la jument qui ne se laissait pas distancer.",Petite
45092,6.0,1989.0,1578,1584,"De larges sentiers longeaient les rives de la Petite Benden, et plusieurs fois il fit galoper Kesso, suivi de la jument qui ne se laissait pas distancer.",Kesso
45094,6.0,1989.0,1578,1584,"Non que Kesso ne fût pas agréable à monter sur de longues distances, mais Kesso était un coureur de hasard, tandis que Caprice avait été de tout temps destinée à la monte.",Kesso
45094,6.0,1989.0,1578,1584,"Non que Kesso ne fût pas agréable à monter sur de longues distances, mais Kesso était un coureur de hasard, tandis que Caprice avait été de tout temps destinée à la monte.",Kesso
45094,6.0,1989.0,1578,1584,"Non que Kesso ne fût pas agréable à monter sur de longues distances, mais Kesso était un coureur de hasard, tandis que Caprice avait été de tout temps destinée à la monte.",Caprice
45110,6.0,1989.0,1578,1584,"Il brossa les jambes et la queue de la jument, et donna aussi à Kesso quelques coups de brosse.",Kesso
45111,6.0,1989.0,1578,1584,"Il étrillerait Caprice juste avant d’arriver au Fort, pour la montrer tout à son avantage.",Caprice
45114,6.0,1989.0,1578,1584,"Derrière et au nord-est se dressaient les Monts de Benden, et, presque directement au nord le Weyr de Benden.",Monts
45116,6.0,1989.0,1578,1584,"Le temps de calmer Kesso, il était entouré d’une troupe de jeunes gens qui lui posaient avec animation toutes sortes de questions.",Kesso
45118,6.0,1989.0,1578,1584,"Sans blessure, ajouta-t-il, élevant un peu la voix en voyant plusieurs garçons entourer Caprice qui rejeta la tête en arrière en roulant les yeux de frayeur.",Caprice
45126,6.0,1989.0,1578,1584,"— Éloignez-vous, Jassap et Pol.",Jassap
45141,6.0,1989.0,1578,1584,"— Elle est très élégante, dit une autre fille, amenant sa monture à hauteur de Kesso sur la gauche de Jayge.",Kesso
45148,6.0,1989.0,1578,1584,De l’Atelier des Éleveurs ?,Éleveurs
45152,6.0,1989.0,1578,1584,"Il jeta un coup d’œil détaché sur sa droite, et fut soulagé de constater que la brune s’était mise à sa hauteur, laissant une bonne distance entre sa monture et Caprice, qui commençait à se calmer.",Caprice
45157,6.0,1989.0,1578,1584,"Jayge regarda la brune qui observait tous les mouvements de Caprice, souriant de la voir piaffer.",Caprice
45167,6.0,1989.0,1585,1585,"Jayge remit Caprice aux mains du Maître Éleveur du Fort de Benden, en même temps que son pedigree et toutes les informations la concernant, envoyées par Maître Briaret.",Caprice
45174,6.0,1989.0,1585,1585,"Jayge attendait, tenant nonchalamment les rênes de Kesso.",Kesso
45180,6.0,1989.0,1585,1585,"— Je ne retourne pas à l’Atelier des Éleveurs, dit Jayge.",Éleveurs
45184,6.0,1989.0,1585,1585,Les Bitrans s’y connaissent pour soulager un homme de ses marks.,Bitrans
45187,6.0,1989.0,1585,1585,Il faut plus qu’un astucieux Bitran pour me soulager de mes marks.,Bitran
45189,6.0,1989.0,1585,1585,"À l’évidence, Maître Conwy n’avait pas grande estime pour le discernement de Jayge, et encore moins pour les « tricheries » des Bitrans, mais cela n’affecta en rien son sens de l’hospitalité.",Bitrans
45199,6.0,1989.0,1586,1588,"Dans les Forts très antiques, c’était la coutume de peindre sur les murs les Seigneurs, les Dames et les Artisans de renom.",Dames
45211,6.0,1989.0,1586,1588,"Jayge croyait que les jeunes filles découvertes au cours d’une Quête étaient immédiatement envoyées au Weyr, mais si elle était déjà pupille d’un Fort, il en était peut-être autrement.",Quête
45221,6.0,1989.0,1586,1588,Elle était dans le box de Caprice quand il arriva après un rapide déjeuner pour seller Kesso.,Caprice
45221,6.0,1989.0,1586,1588,Elle était dans le box de Caprice quand il arriva après un rapide déjeuner pour seller Kesso.,Kesso
45223,6.0,1989.0,1586,1588,Maître Conwy dit que vous l’avez amenée de l’Atelier des Éleveurs de Keroon sans qu’elle souffre ne seraitce que d’une égratignure.,Éleveurs
45237,6.0,1989.0,1586,1588,– on les avait baptisées Pousse et Bouscule,Pousse
45237,6.0,1989.0,1586,1588,– on les avait baptisées Pousse et Bouscule,Bouscule
45239,6.0,1989.0,1586,1588,"Jayge avait fini de seller Kesso et de remplir ses fontes sans réaliser ce qu’il faisait, et il se trouva brusquement intimidé en sa présence.",Kesso
45243,6.0,1989.0,1586,1588,Surveillez Caprice.,Caprice
45250,6.0,1989.0,1586,1588,Il fit sortir Kesso du box à reculons.,Kesso
45255,6.0,1989.0,1586,1588,"Jayge sauta sur Kesso et s’éloigna fièrement au petit trot, regrettant de ne pas avoir une excuse pour rester.",Kesso
45257,6.0,1989.0,1589,1590,"Fort de Benden Weyr de Benden, Passage actuel 13 Le sentier était bon, mais il faisait froid, et la marche en montagne réservait parfois de telles surprises que Jayge préférait différer son départ jusqu’au moment où le soleil était assez haut dans le ciel.",Le
45259,6.0,1989.0,1589,1590,"Il aida un fermier à réparer la roue de son chariot, et celui-ci ayant remarqué et admiré les fers de Kesso, il lui en forgea pour son coureur, et ce soir-là, il accepta de passer la nuit dans son fort, car il était trop tard pour reprendre la route.",Kesso
45272,6.0,1989.0,1589,1590,"Plus il grandissait, plus Jayge poussait Kesso et rallongeait ses journées.",Kesso
45283,6.0,1989.0,1589,1590,"Il remit Kesso à l’attache, lui ramassa des herbes sèches pour l’occuper, et, après avoir éprouvé le tranchant de ses dagues, il descendit vers la rivière dans l’aube grise.",Kesso
45284,6.0,1989.0,1589,1590,"Un pont branlant, datant probablement de l’époque où les Seigneurs Régnants avaient essayé d’investir le Weyr de Benden, lui permit de traverser la rivière rapidement et sans se mouiller.",Régnants
45311,6.0,1989.0,1591,1591,"Mais personne ne l’arrêta, et Jayge resserra la sous-ventrière de Kesso avec une violence inusitée, sauta en selle, et galopa à bride abattue vers le tunnel qui était la seule entrée terrestre donnant accès au Weyr de Benden.",Kesso
45338,6.0,1989.0,1592,1593,", le tunnel déplut beaucoup à Kesso.",Kesso
45344,6.0,1989.0,1592,1593,"Il mit Kesso au trot, mal à l’aise enfermé dans ces murs de roc.",Kesso
45346,6.0,1989.0,1592,1593,"Puis il déboucha dans le Bassin de Benden, et il en resta bouche bée, comme le plus ignorant des montagnards.",Bassin
45350,6.0,1989.0,1592,1593,"Un souffle de vent leur apporta l’odeur des dragons, et Kesso rejeta la tête en arrière, roulant des yeux blancs paniqués.",Kesso
45352,6.0,1989.0,1592,1593,"— Suis-moi, Nomade Lilcamp.",Nomade
45356,6.0,1989.0,1592,1593,"Jayge avait du mal à maîtriser l’animal terrifié, et le temps qu’ils soient en sûreté à l’intérieur, Kesso était couvert d’écume.",Kesso
45357,6.0,1989.0,1592,1593,"Heureusement, l’odeur poussiéreuse et âcre de la roche noire masquait celle des dragons, et Kesso, oubliant sa frayeur, étancha longuement sa soif dans le seau qu’on lui présentait.",Kesso
45428,6.0,1989.0,1595,1595,"Tu peux dire par exemple : « Bonjour Ramoth », ça suffit, suggéra le jeune homme réalisant que Jayge s’était pétrifié sur place.",Bonjour
45443,6.0,1989.0,1596,1597,"Quand il déboucha dans le Bassin, il soupira de soulagement en s’essuyant le front de la main.",Bassin
45460,6.0,1989.0,1596,1597,"Jayge poussa durement Kesso, dédaignant des campements confortables pour brûler les étapes.",Kesso
45471,6.0,1989.0,1596,1597,"Quand même, le loyalisme envers la Famille avait poussé Readis à détourner la bande de Thella de leur caravane, et Jayge devait lui rendre la pareille.",Famille
45483,6.0,1989.0,1596,1597,"Maître Conwy hocha la tête d’un air apaisant, prit les rênes de Kesso et le conduisit à l’écurie où il aida Jayge à le desseller et à l’étriller.",Kesso
45500,6.0,1989.0,1596,1597,"Par la Coquille, vous êtes aussi fous qu’au Weyr !",Coquille
45739,6.0,1989.0,1605,1605,"— Pendant un moment, j’ai été un peu mieux au Ford de Benden.",Ford
45747,6.0,1989.0,1605,1605,Une fille très sympathique et je suis heureuse pour elle qu’elle soit maîtresse de Wenreth.,Wenreth
45780,6.0,1989.0,1606,1607,"— Regarde, il y a la lune, dit-il, s’effaçant pour qu’elle puisse voir Belior se coucher.",Belior
45860,6.0,1989.0,1609,1609,"Continent Méridional Passage actuel 15.05.22-15.08.03 Entrant dans les appartements particuliers de Toric, Piemur jeta vivement un coup d’œil sur la paroi à sa gauche et vit que la carte du fort était, comme d’habitude, couverte.",Entrant
45863,6.0,1989.0,1609,1609,"Le visage de Toric était impénétrable, ce qui, pour Piemur, était mauvais signe, et d’autant plus qu’en rentrant du Grand Lagon il avait trouvé le fort tout entier en proie à une agitation frénétique, provoquée par l’indignation et la peur.",Lagon
45920,6.0,1989.0,1611,1612,"Toric aurait sans doute préféré, réalisa Piemur, que les Anciens commettent quelque chose de grave et d’impardonnable qui aurait forcé les Weyrs Septentrionaux à regarder le problème en face.",Septentrionaux
46033,6.0,1989.0,1614,1615,"Par la Coquille, les chevaliers-dragons du Sud ne valent pas mieux que ceux du Nord.",Coquille
46081,6.0,1989.0,1616,1617,"— Autre chose… Son rire un peu calmé, Toric s’assit au bord de sa table, bras croisés, tripotant de la main droite le nœud de compagnon que Piemur portait sur l’épaule droite.",Son
46085,6.0,1989.0,1616,1617,"— Par la Coquille, Toric, ils cherchaient les endroits où un œuf pourrait durcir, et ceux où les bronze et les bruns des Anciens pourraient se cacher.",Coquille
46090,6.0,1989.0,1616,1617,la jetée et le fort de la Rivière de l’Île ne doivent pas être visibles du ciel ;,Île
46091,6.0,1989.0,1616,1617,"le Fort du Grand Lagon est vaste, c’est vrai, et ils ont pu remarquer des bateaux de pêche dans cette direction…",Lagon
46110,6.0,1989.0,1618,1618,"— Si donc la situation est redevenue normale demain, j’aimerais aller voir ce qu’il y a au-delà de la pointe à l’est de la Rivière de l’Île.",Île
46127,6.0,1989.0,1619,1620,"Fouillant dans ses affaires, il en tira la petite longue-vue arrachée à grand-peine à Maître Rampesi, qui venait d’en recevoir une plus puissante du Maître Astronome Wansor ;",Astronome
46156,6.0,1989.0,1619,1620,"Avec le temps, il finirait par comprendre, tout comme il avait fini par comprendre ses commentaires sur la Rivière de la Roche Noire qu’il avait eu tant de peine à négocier, car il ne s’attendait pas à cette immense mer intérieure, avec des îles lointaines perdues dans la brume et le crachin.",Roche
46156,6.0,1989.0,1619,1620,"Avec le temps, il finirait par comprendre, tout comme il avait fini par comprendre ses commentaires sur la Rivière de la Roche Noire qu’il avait eu tant de peine à négocier, car il ne s’attendait pas à cette immense mer intérieure, avec des îles lointaines perdues dans la brume et le crachin.",Noire
46169,6.0,1989.0,1619,1620,"Il se rappela les étais incroyablement résistants qu’Hamian avait trouvés, toujours en place, dans les mines, après Dieu sait combien de Révolutions.",Dieu
46207,6.0,1989.0,1621,1621,"— L’Atelier des Éleveurs de Keroon nous avait engagés, dit Jayge, il y a trente mois",Éleveurs
46229,6.0,1989.0,1622,1623,"Ara, Jayge enchaîna vivement : — Non, mais un homme était si grièvement blessé que nous n’avons jamais pu savoir son nom.",Non
46241,6.0,1989.0,1622,1623,quand d’abord Festa,Festa
46328,6.0,1989.0,1624,1625,"Il se dirigea vers un petit buffet, fait d’un des conteneurs mentionnés précédemment, et l’ouvrit, révélant deux tonnelets, dont la forme rappela à Piemur, en plus petit, ceux qu’il avait vus chez le Maître Vigneron de Benden.",Vigneron
46364,6.0,1989.0,1627,1630,"respectivement baptisés Chink et Girl, précédaient leurs maîtres dans toutes les bâtisses et pièces, exercice auquel, à l’évidence, ils avaient été dressés.",Chink
46364,6.0,1989.0,1627,1630,"respectivement baptisés Chink et Girl, précédaient leurs maîtres dans toutes les bâtisses et pièces, exercice auquel, à l’évidence, ils avaient été dressés.",Girl
46395,6.0,1989.0,1627,1630,Même s’ils portent des chiffres… Et ça…,Et
46399,6.0,1989.0,1627,1630,Il sourit en imaginant la tête que ferait le Maître Astronome en ouvrant ce livre.,Astronome
46459,6.0,1989.0,1631,1631,"Le vieux harpiste regrettait amèrement que Piemur fût parti à l’aventure dans les terres inexplorées de l’Est, et que Sharra, toujours habile à distraire son frère aîné, se trouvât Dieu sait où en train de soigner le Seigneur Jaxom du Fort de Ruatha.",Dieu
46484,6.0,1989.0,1632,1634,"Toric était à mi-chemin du Weyr quand un dragon bronze, avec un claironnement de consolation, passa au-dessus de sa tête avant d’atterrir devant le Grand Hall du Weyr.",Hall
46558,6.0,1989.0,1632,1634,Encore un Ancien à supporter !,Ancien
46567,6.0,1989.0,1635,1636,"— Ce Je-Sais-Tout arrogant, brouillon, altruiste et insupportablement égotiste !",Je-Sais-Tout
46623,6.0,1989.0,1637,1637,"Une alliance avec la Lignée de Ruatha, qui l’apparenterait du même coup à Lessa, la Dame du Weyr de Benden, serait sans doute inappréciable pour lui.",Lignée
46682,6.0,1989.0,1638,1642,Il n’avait pas voulu compromettre la guérison du Ruathien.,Ruathien
46724,6.0,1989.0,1638,1642,"À son retour, le grand Hall du Fort de la Baie était terminé, et tous les artisans rentrés dans le Nord.",Hall
46726,6.0,1989.0,1638,1642,"— Par la Coquille, c’est magnifique, dit-il, contemplant le vaste Hall où Maître Robinton pourrait recevoir la moitié d’un Fort, et regrettant de s’être enfui comme un wherry apeuré.",Coquille
46726,6.0,1989.0,1638,1642,"— Par la Coquille, c’est magnifique, dit-il, contemplant le vaste Hall où Maître Robinton pourrait recevoir la moitié d’un Fort, et regrettant de s’être enfui comme un wherry apeuré.",Hall
46729,6.0,1989.0,1638,1642,"Il arpenta tout le Hall, palpant les sièges sculptés, les belles tables et les coffres massifs.",Hall
46731,6.0,1989.0,1638,1642,"Il admira les chambres destinées aux visiteurs, assez grandes pour être confortables, mais pas assez pour encourager des séjours trop prolongés, et il complimenta Sharra sur la cuisine qu’elle avait passé tant de temps à organiser, avec des placards spéciaux pour entreposer les vins de Benden que le Maître Vigneron avait envoyé en quantités extraordinaires.",Vigneron
46736,6.0,1989.0,1638,1642,"De l’endroit où il surveillait son rôti, il avait la meilleure vue sur la partie occidentale de la baie, et il fut le premier à apercevoir les trois mâts de la Sœur de l’Aube de Maître Idarolan, toutes voiles déployées, la proue relevée fendant les claires eaux vertes.",Aube
46751,6.0,1989.0,1643,1644,"Les jeunes chevaliers avaient lessivé et repeint le Grand Hall du Weyr, et avaient dégagé les weyrs individuels de toute végétation parasite.",Hall
46754,6.0,1989.0,1643,1644,"Pour que sa Famille puisse présenter un front uni, ses lézards de feu avaient porté des messages à Hamian dans ses mines, à Kevelon au Fort Central, et à Murda et son mari du Grand Lagon, avec ordre de revenir immédiatement.",Famille
46754,6.0,1989.0,1643,1644,"Pour que sa Famille puisse présenter un front uni, ses lézards de feu avaient porté des messages à Hamian dans ses mines, à Kevelon au Fort Central, et à Murda et son mari du Grand Lagon, avec ordre de revenir immédiatement.",Central
46754,6.0,1989.0,1643,1644,"Pour que sa Famille puisse présenter un front uni, ses lézards de feu avaient porté des messages à Hamian dans ses mines, à Kevelon au Fort Central, et à Murda et son mari du Grand Lagon, avec ordre de revenir immédiatement.",Lagon
46793,6.0,1989.0,1643,1644,"Vous avez fourni à l’Atelier des Forgerons du zinc, du cuivre et d’autres minerais dont ils avaient grand besoin, et donc ce présent est un faible gage de reconnaissance.",Forgerons
46812,6.0,1989.0,1645,1645,Sharra le lui avait signalé la Révolution précédente.,Révolution
46821,6.0,1989.0,1646,1646,"— Je crois que vous avez établi un fort prospère dans d’anciennes ruines sur la rive occidentale de la Rivière de l’Île, dit Sebell.",Île
46835,6.0,1989.0,1646,1646,"De hâtifs voyages au Grand Lagon ou au Fort Central, et une rapide descente en bateau de la Rivière de l’Île ne lui avaient donné qu’une vague idée de ses possessions.",Lagon
46835,6.0,1989.0,1646,1646,"De hâtifs voyages au Grand Lagon ou au Fort Central, et une rapide descente en bateau de la Rivière de l’Île ne lui avaient donné qu’une vague idée de ses possessions.",Central
46835,6.0,1989.0,1646,1646,"De hâtifs voyages au Grand Lagon ou au Fort Central, et une rapide descente en bateau de la Rivière de l’Île ne lui avaient donné qu’une vague idée de ses possessions.",Île
46867,6.0,1989.0,1647,1648,"Il fut spécialement excité quand le Maître Forgeron Fandarel et Maître Wanson arrivèrent de l’Atelier des Forgerons de Telgar avec la nouvelle longue-vue de Wansor, le plus récent produit des expériences du Maître Astronome.",Wanson
46867,6.0,1989.0,1647,1648,"Il fut spécialement excité quand le Maître Forgeron Fandarel et Maître Wanson arrivèrent de l’Atelier des Forgerons de Telgar avec la nouvelle longue-vue de Wansor, le plus récent produit des expériences du Maître Astronome.",Forgerons
46867,6.0,1989.0,1647,1648,"Il fut spécialement excité quand le Maître Forgeron Fandarel et Maître Wanson arrivèrent de l’Atelier des Forgerons de Telgar avec la nouvelle longue-vue de Wansor, le plus récent produit des expériences du Maître Astronome.",Astronome
46872,6.0,1989.0,1647,1648,"Et ce qu’ils apprirent après leur première vue distincte des Sœurs de l’Aube était, de l’avis de Piemur, de nature à rendre insignifiante la découverte du Fort de la Rivière Paradis.",Aube
46946,6.0,1989.0,1651,1654,"Eh bien, donnez-lui une bande de ces bons-à-rien du Nord, qu’il les emmène tous avec sa famille à la Grande Baie, et nous verrons ce qu’il sait faire !",Grande
46950,6.0,1989.0,1651,1654,"Comme le bronze Tiroth émergeait de l’Interstice juste à l’est de la Montagne aux Deux Faces, le volcan dominant la plaine où l’on avait découvert les antiques établissements, Toric tira D’ram par la manche et décrivit des cercles de sa main gantée.",Montagne
46950,6.0,1989.0,1651,1654,"Comme le bronze Tiroth émergeait de l’Interstice juste à l’est de la Montagne aux Deux Faces, le volcan dominant la plaine où l’on avait découvert les antiques établissements, Toric tira D’ram par la manche et décrivit des cercles de sa main gantée.",Deux
46950,6.0,1989.0,1651,1654,"Comme le bronze Tiroth émergeait de l’Interstice juste à l’est de la Montagne aux Deux Faces, le volcan dominant la plaine où l’on avait découvert les antiques établissements, Toric tira D’ram par la manche et décrivit des cercles de sa main gantée.",Faces
46957,6.0,1989.0,1651,1654,"C’était déjà beaucoup d’avoir passé la plus grande part du mois précédent à attribuer des forts aux Nordiques, qui sans doute allaient se tuer par trop d’enthousiasme ou par trop d’ignorance des dangers du Sud.",Nordiques
47027,6.0,1989.0,1655,1655,– il attendrait que fût retombée l’excitation provoquée par la Montagne aux Deux Faces.,Montagne
47027,6.0,1989.0,1655,1655,– il attendrait que fût retombée l’excitation provoquée par la Montagne aux Deux Faces.,Deux
47027,6.0,1989.0,1655,1655,– il attendrait que fût retombée l’excitation provoquée par la Montagne aux Deux Faces.,Faces
47050,6.0,1989.0,1655,1655,Tout le monde était excité à l’idée de voir les vaisseaux qui avaient vraisemblablement descendu leurs ancêtres des Sœurs de l’Aube sur Pern.,Aube
47079,6.0,1989.0,1656,1659,"Il était résolu à déterminer avec précision où se trouvait exactement cet incroyable Plateau – le vol dans l’Interstice avec D’ram lui avait appris qu’il se trouvait vers l’est, mais rien de plus.",Plateau
47102,6.0,1989.0,1656,1659,Tel était le fondement de tous les rapports de Lignée : la confiance.,Lignée
47105,6.0,1989.0,1656,1659,Il envoya une servante à la recherche du Ruathien qu’il avait remarqué dernièrement.,Ruathien
47136,6.0,1989.0,1656,1659,"Satisfait de ces mesures, il prit un bain et mangea, tout en se demandant quel nouveau jeune colon de confiance il pourrait envoyer au Plateau pour garder l’œil sur ses intérêts.",Plateau
47140,6.0,1989.0,1656,1659,"Tant que les Chefs de Benden et les autres étaient éblouis par les vaines promesses de ce Plateau, il devait forcer le Conclave à considérer ce problème de rang et à le confirmer comme Seigneur Régnant du Fort Méridional.",Plateau
47140,6.0,1989.0,1656,1659,"Tant que les Chefs de Benden et les autres étaient éblouis par les vaines promesses de ce Plateau, il devait forcer le Conclave à considérer ce problème de rang et à le confirmer comme Seigneur Régnant du Fort Méridional.",Conclave
47145,6.0,1989.0,1656,1659,"Quand il retournerait au Plateau, il dirait son fait à cette mauviette, et on n’en parlerait plus.",Plateau
47167,6.0,1989.0,1656,1659,"— Cela serait très malavisé, étant donné la fierté que m’inspirent ma Lignée et le titulaire actuel de ce titre, dit la Dame du Weyr.",Lignée
47193,6.0,1989.0,1660,1660,"même avions l’intention de régler plus solennellement cette affaire, mais Maître Nicat veut légaliser avec vous les affaires de l’Atelier des Mineurs, et le Seigneur Groghe ne voudrait pas que ses deux fils se voient attribuer des forts contigus.",Mineurs
47209,6.0,1989.0,1661,1661,… nous avons étendu notre connaissance du terrain jusqu’au pied de la Chaîne Occidentale.,Chaîne
47209,6.0,1989.0,1661,1661,… nous avons étendu notre connaissance du terrain jusqu’au pied de la Chaîne Occidentale.,Occidentale
47213,6.0,1989.0,1661,1661,"— Et, naturellement, Piemur est allé jusqu’à la Grande Baie du Désert, vers l’ouest, continua Toric, l’air résolu.",Grande
47213,6.0,1989.0,1661,1661,"— Et, naturellement, Piemur est allé jusqu’à la Grande Baie du Désert, vers l’ouest, continua Toric, l’air résolu.",Désert
47226,6.0,1989.0,1661,1661,"— Je dirai donc, reprit Lessa, que vous avez suffisamment de quoi vous occuper, de la Chaîne Occidentale à la Grande Baie… Soudain, Toric entendit l’avertissement de ses lézards de feu.",Chaîne
47226,6.0,1989.0,1661,1661,"— Je dirai donc, reprit Lessa, que vous avez suffisamment de quoi vous occuper, de la Chaîne Occidentale à la Grande Baie… Soudain, Toric entendit l’avertissement de ses lézards de feu.",Occidentale
47226,6.0,1989.0,1661,1661,"— Je dirai donc, reprit Lessa, que vous avez suffisamment de quoi vous occuper, de la Chaîne Occidentale à la Grande Baie… Soudain, Toric entendit l’avertissement de ses lézards de feu.",Grande
47226,6.0,1989.0,1661,1661,"— Je dirai donc, reprit Lessa, que vous avez suffisamment de quoi vous occuper, de la Chaîne Occidentale à la Grande Baie… Soudain, Toric entendit l’avertissement de ses lézards de feu.",Soudain
47228,6.0,1989.0,1661,1661,Il fallait quitter le Plateau et retourner au Fort.,Plateau
47229,6.0,1989.0,1661,1661,"— Jusqu’à la Grande Baie à l’ouest, oui, c’est ce que j’espère.",Grande
47277,6.0,1989.0,1662,1663,Mais que vous… Enfin…,Enfin
47302,6.0,1989.0,1665,1667,"Deux jours après le retour triomphal de Jaxom au Fort de la Baie en compagnie de Sharra, et l’accord de Toric avec les Chefs de Weyrs concernant l’étendue de son Fort, sous réserve de confirmation par le Conclave des Seigneurs Régnants, Piemur trouva l’occasion de parler de Jayge et Ara à Maître Robinton.",Conclave
47302,6.0,1989.0,1665,1667,"Deux jours après le retour triomphal de Jaxom au Fort de la Baie en compagnie de Sharra, et l’accord de Toric avec les Chefs de Weyrs concernant l’étendue de son Fort, sous réserve de confirmation par le Conclave des Seigneurs Régnants, Piemur trouva l’occasion de parler de Jayge et Ara à Maître Robinton.",Régnants
47309,6.0,1989.0,1665,1667,"Le Maître Scribe Arnor avait fait copier en trois exemplaires les cartes trouvées sur les murs du « vaisseau volant » par le plus discret et habile de ses compagnons, après quoi l’accès au vaisseau avait été restreint aux Maîtres Forgerons qui avaient la confiance totale de Maître Fandarel.",Forgerons
47313,6.0,1989.0,1665,1667,"Sebell, le Nouveau Maître Harpiste, avait officiellement nommé Piemur Compagnon",Nouveau
47322,6.0,1989.0,1665,1667,"Quand on pense à la triste situation des sans-fort des cavernes inférieures d’Igen, aux terribles cellules taillées dans le roc de Tillek et des Hautes Terres…",Hautes
47322,6.0,1989.0,1665,1667,"Quand on pense à la triste situation des sans-fort des cavernes inférieures d’Igen, aux terribles cellules taillées dans le roc de Tillek et des Hautes Terres…",Terres
47330,6.0,1989.0,1665,1667,"Laissez Sebell s’occuper des Seigneurs Régnants, des Maîtres d’Ateliers et des Chefs de Weyrs.",Régnants
47339,6.0,1989.0,1665,1667,"Je voudrais connaître leur mode de vie, ce qu’ils mangeaient, portaient, pourquoi ils ont déménagé dans le Nord, d’où ils venaient à l’origine, comment ils sont arrivés ici à part leur utilisation des Sœurs de l’Aube comme véhicules.",Aube
47341,6.0,1989.0,1665,1667,Je voudrais reconstituer l’atterrissage et… Que restait-il à… comment appelles-tu cet endroit ?,Que
47360,6.0,1989.0,1665,1667,"Il ajouta avec plus d’animation : — Naturellement, si les Chefs de Weyrs ou les Seigneurs Régnants me demandaient mon avis…",Naturellement
47360,6.0,1989.0,1665,1667,"Il ajouta avec plus d’animation : — Naturellement, si les Chefs de Weyrs ou les Seigneurs Régnants me demandaient mon avis…",Régnants
47457,6.0,1989.0,1670,1670,Et je crois que les vôtres ont davantage à nous apprendre que les ruines vides du Plateau.,Plateau
47461,6.0,1989.0,1670,1670,"Il nous faudra des Révolutions entières pour mettre au jour les ruines du Plateau, et jusqu’à présent, nous n’avons trouvé qu’une cuillère, alors que vous… De sa main libre, il montra les nombreux objets qu’il voyait dans la pièce, et la pièce elle-même.",Plateau
47565,6.0,1989.0,1674,1674,"Zair partit au Fort de Ruatha avec des nouvelles rassurantes pour Barla et Dowell, tandis que Farli fut expédiée au harpiste du Fort d’Igen, qui localiserait la caravane Lilcamp-Amhold pour lui faire remettre le message de Jayge.",Lilcamp-Amhold
47572,6.0,1989.0,1674,1674,"Je crois que Maître Rampesi continue toujours vers l’ouest, au-delà de la Grande Baie.",Grande
47591,6.0,1989.0,1675,1675,Le Maître Harpiste assura les jeunes gens qu’il parlerait personnellement en leur faveur aux Chefs de Weyrs et au Conclave qui devait se réunir incessamment.,Conclave
47592,6.0,1989.0,1675,1675,"— Je vous en prie, revenez chaque fois que vous pourrez, Maître Robinton, Chevalier P’ratan, leur dit Aramina en les escortant jusqu’à Poranth.",Chevalier
47621,6.0,1989.0,1676,1677,"Même quand mon père travaillait à l’Atelier des Éleveurs de Keroon, elle ne me laissait pas jouer avec les autres enfants des fortins, et nous n’étions pas admis au Fort principal.",Éleveurs
47673,6.0,1989.0,1678,1679,"Heureusement, on ne manque pas de bonnes volontés au Plateau, et je veillerai à ce qu’on nous aide.",Plateau
47674,6.0,1989.0,1678,1679,"P’ratan rentra du Fort du Plateau tard dans l’après-midi, s’excusant d’avoir mis si longtemps.",Plateau
47686,6.0,1989.0,1678,1679,"Poranth, persuadé de pouvoir somnoler n’importe où, les emmena sur le Plateau.",Plateau
47724,6.0,1989.0,1680,1680,Impossible d’aller où que ce soit sur le Plateau sans le trouver en train de poser ses questions.,Plateau
47768,6.0,1989.0,1681,1681,"Au soleil du Plateau, sa peau avait viré au marron foncé.",Plateau
47858,6.0,1989.0,1684,1684,Par le Premier Œuf !,Premier
47862,6.0,1989.0,1684,1684,Ils appelaient le Plateau le « Terminus » !,Plateau
47864,6.0,1989.0,1684,1684,"— Baie de Monaco, Cardiff !",Cardiff
47869,6.0,1989.0,1684,1684,"— Sadrid, la Rivière Malaise, Boca… et regardez : ils n’étaient même pas allés jusqu’au Fort Méridional actuel !",Malaise
47869,6.0,1989.0,1684,1684,"— Sadrid, la Rivière Malaise, Boca… et regardez : ils n’étaient même pas allés jusqu’au Fort Méridional actuel !",Boca
47921,6.0,1989.0,1686,1686,"Les Chefs des Weyrs de Benden et de Fort, les Seigneurs Régnants",Régnants
