sentence_id,book,part,chapter,pdf_page,start_pdf_page,end_pdf_page,text,mot_detecte
7064,La Ballade de Pern,Deuxième partie,Chapter 14,244,244,245,"— Ezra a-t-il pu déchiffrer les rapports des sondes que Sallah… Les larmes aux yeux, il battit des paupières.",Les
7075,La Ballade de Pern,Deuxième partie,Chapter 14,246,246,246,Il paraît que le Mariposa a plongé tout droit sur notre planète excentrique.,Mariposa
7079,La Ballade de Pern,Deuxième partie,Chapter 14,246,246,246,"Ce n'est pas le… » Ces derniers mots d'Avril continuaient à résonner dans sa tête, porteurs d'un message que Paul voulait déchiffrer.",Ces
7091,La Ballade de Pern,Deuxième partie,Chapter 15,247,247,247,Et il y a aussi le Mariposa.,Mariposa
7114,La Ballade de Pern,Deuxième partie,Chapter 15,248,248,249,"— Vraiment, ça me plairait plus que la théorie de HoyleWickramansingh, je t'assure.",HoyleWickramansingh
7116,La Ballade de Pern,Deuxième partie,Chapter 15,248,248,249,"Et alors, nous saurions s'il s'agit de HoyleWickramansingh ou de petits hommes bleus et gelés.",HoyleWickramansingh
7119,La Ballade de Pern,Deuxième partie,Chapter 15,248,248,249,J'ai vu comme toi les bosses dans la coque du Mariposa aux endroits où ses panneaux de protection ont craqué.,Mariposa
7145,La Ballade de Pern,Deuxième partie,Chapter 15,248,248,249,"Alors, c'est pour ça que Kimmer fouine dans la Grande Barrière Occidentale.",Grande
7145,La Ballade de Pern,Deuxième partie,Chapter 15,248,248,249,"Alors, c'est pour ça que Kimmer fouine dans la Grande Barrière Occidentale.",Barrière
7145,La Ballade de Pern,Deuxième partie,Chapter 15,248,248,249,"Alors, c'est pour ça que Kimmer fouine dans la Grande Barrière Occidentale.",Occidentale
7157,La Ballade de Pern,Deuxième partie,Chapter 15,248,248,249,Sauf qu'il savait exactement combien de carburant il restait dans les réservoirs du Mariposa il y a huit ans.,Mariposa
7174,La Ballade de Pern,Deuxième partie,Chapter 15,248,248,249,"— Alors, quand la planète nous aura dépassés, d'ici huit ou neuf ans, les Chutes cesseront, dit Paul, sautant à la conclusion.",Chutes
7182,La Ballade de Pern,Deuxième partie,Chapter 15,250,250,250,Il n'y a pas eu de Chutes lors de la première exploration.,Chutes
7185,La Ballade de Pern,Deuxième partie,Chapter 15,250,250,250,— Combien de temps dureront ces Chutes si elles proviennent de votre queue cométaire ?,Chutes
7192,La Ballade de Pern,Deuxième partie,Chapter 15,250,250,250,"— Si elle n'avait pas volé le Mariposa, nous aurions pu le savoir, dit Emily d'une voix dure.",Mariposa
7195,La Ballade de Pern,Deuxième partie,Chapter 15,250,250,250,"Ce ne sera pas aussi économique que le Mariposa, mais ça ira.",Mariposa
7229,La Ballade de Pern,Deuxième partie,Chapter 15,251,251,251,"Quand il exigea toute la province de Cibola, Paul et Emily se mirent à négocier sérieusement.",Cibola
7231,La Ballade de Pern,Deuxième partie,Chapter 15,251,251,251,Puis Emily mentionna en passant que la Grande Île était maintenant inoccupée ;,Grande
7231,La Ballade de Pern,Deuxième partie,Chapter 15,251,251,251,Puis Emily mentionna en passant que la Grande Île était maintenant inoccupée ;,Île
7256,La Ballade de Pern,Deuxième partie,Chapter 15,252,252,252,"Passionnée mais fatiguée, elle se tenait en équilibre précaire sur une des poutres encerclant la salle, pour éviter à ses pieds le contact désagréable des sables brûlants de l'Aire d'Éclosion.",Aire
7256,La Ballade de Pern,Deuxième partie,Chapter 15,252,252,252,"Passionnée mais fatiguée, elle se tenait en équilibre précaire sur une des poutres encerclant la salle, pour éviter à ses pieds le contact désagréable des sables brûlants de l'Aire d'Éclosion.",Éclosion
7257,La Ballade de Pern,Deuxième partie,Chapter 15,252,252,252,"Les dragonets du Terminus n'avaient cessé d'entrer et sortir de l'Aire d'Éclosion, s'élevant vers les poutres et rivalisant pour se percher.",Aire
7257,La Ballade de Pern,Deuxième partie,Chapter 15,252,252,252,"Les dragonets du Terminus n'avaient cessé d'entrer et sortir de l'Aire d'Éclosion, s'élevant vers les poutres et rivalisant pour se percher.",Éclosion
7278,La Ballade de Pern,Deuxième partie,Chapter 15,253,253,255,"Mais elle, elle les comprenait – les siens, ceux de Sean, et tous les autres – bien mieux que lui, surtout quand ils étaient blessés pendant les Chutes.",Chutes
7289,La Ballade de Pern,Deuxième partie,Chapter 15,253,253,255,"Ils avaient économisé assez de crédits-travail pour acheter une belle concession à Killarney, mais pas tant que les Fils continuaient à tomber.",Killarney
7290,La Ballade de Pern,Deuxième partie,Chapter 15,253,253,255,"Sean ne parlait plus jamais de Killarney depuis la Troisième Chute, mais ça ne voulait pas dire qu'il n'y pensait plus.",Killarney
7290,La Ballade de Pern,Deuxième partie,Chapter 15,253,253,255,"Sean ne parlait plus jamais de Killarney depuis la Troisième Chute, mais ça ne voulait pas dire qu'il n'y pensait plus.",Troisième
7292,La Ballade de Pern,Deuxième partie,Chapter 15,253,253,255,"Elle pensait au début qu'il reparlerait de Killarney quand son père lui rendrait Cricket, son devoir d'étalon accompli.",Killarney
7292,La Ballade de Pern,Deuxième partie,Chapter 15,253,253,255,"Elle pensait au début qu'il reparlerait de Killarney quand son père lui rendrait Cricket, son devoir d'étalon accompli.",Cricket
7302,La Ballade de Pern,Deuxième partie,Chapter 15,253,253,255,"Traversant une rue, ils virent qu'on mettait la navette Mouche en position de décollage.",Mouche
7325,La Ballade de Pern,Deuxième partie,Chapter 15,253,253,255,"Mais il y a Killarney, et je sais comme c'est important pour… — Ta mère le sait ?",Killarney
7325,La Ballade de Pern,Deuxième partie,Chapter 15,253,253,255,"Mais il y a Killarney, et je sais comme c'est important pour… — Ta mère le sait ?",Ta
7333,La Ballade de Pern,Deuxième partie,Chapter 15,253,253,255,"Maintenant, le projet Killarney est remis indéfiniment.",Killarney
7348,La Ballade de Pern,Deuxième partie,Chapter 15,253,253,255,Ongola avait fini par jouer les arbitres dans la reconstruction de la navette Mouche.,Mouche
7351,La Ballade de Pern,Deuxième partie,Chapter 15,253,253,255,"À côté de la Mouche, la navette Abeille avait été aménagée en bureaux pour Ongola, Fulmar et Nabhi, et équipée d'une demi-douzaine de lignes de communication, afin qu'Ongola pût s'acquitter de ses autres fonctions tout en s'occupant de la navette.",Mouche
7351,La Ballade de Pern,Deuxième partie,Chapter 15,253,253,255,"À côté de la Mouche, la navette Abeille avait été aménagée en bureaux pour Ongola, Fulmar et Nabhi, et équipée d'une demi-douzaine de lignes de communication, afin qu'Ongola pût s'acquitter de ses autres fonctions tout en s'occupant de la navette.",Abeille
7355,La Ballade de Pern,Deuxième partie,Chapter 15,253,253,255,"Dans l'ensemble, l'état de la Mouche était étonnamment bon : pratiquement aucun circuit intérieur n'était détérioré.",Mouche
7365,La Ballade de Pern,Deuxième partie,Chapter 15,256,256,256,"C'est juste que… Il laissa sa phrase en suspens, et leva sa grande main maculée de graisse en un geste d'impuissance.",Il
7369,La Ballade de Pern,Deuxième partie,Chapter 15,256,256,256,"La treizième semaine après la Première Chute, les zones de précipitations se modifièrent brusquement.",Première
7381,La Ballade de Pern,Deuxième partie,Chapter 15,256,256,256,— La Chute va frapper Calusa et Bordeaux.,Calusa
7381,La Ballade de Pern,Deuxième partie,Chapter 15,256,256,256,— La Chute va frapper Calusa et Bordeaux.,Bordeaux
7389,La Ballade de Pern,Deuxième partie,Chapter 15,256,256,256,Je vais appeler Chuck Havers à Calusa.,Calusa
7415,La Ballade de Pern,Deuxième partie,Chapter 15,257,257,257,"— Ezra prétendra que c'est la preuve qu'une intelligence dirige les Chutes, remarqua Paul, conférant avec Emily.",Chutes
7418,La Ballade de Pern,Deuxième partie,Chapter 15,257,257,257,"Heureusement qu'on en aura bientôt le cœur net, dit Paul, montrant de la tête la piste où la Mouche subissait ses derniers réglages.",Mouche
7421,La Ballade de Pern,Deuxième partie,Chapter 15,257,257,257,"Se conformant à une courtoisie maintenant bien établie, Drake Bonneau passa à la concession des Havers en revenant de la Chute, qui s'était arrêtée à la lisière de Bordeaux, de l'autre côté du Jourdain.",Bordeaux
7421,La Ballade de Pern,Deuxième partie,Chapter 15,257,257,257,"Se conformant à une courtoisie maintenant bien établie, Drake Bonneau passa à la concession des Havers en revenant de la Chute, qui s'était arrêtée à la lisière de Bordeaux, de l'autre côté du Jourdain.",Jourdain
7428,La Ballade de Pern,Deuxième partie,Chapter 15,257,257,257,"Alors, on ne sait vraiment pas pourquoi les sites des Chutes ont changé ?",Chutes
7544,La Ballade de Pern,Deuxième partie,Chapter 15,260,260,261,Ils se dirigent droit vers l'Aire d'Éclosion.,Aire
7544,La Ballade de Pern,Deuxième partie,Chapter 15,260,260,261,Ils se dirigent droit vers l'Aire d'Éclosion.,Éclosion
7547,La Ballade de Pern,Deuxième partie,Chapter 15,260,260,261,Le toit de l'Aire d'Éclosion était couvert des petites créatures roucoulantes et pépiantes.,Aire
7547,La Ballade de Pern,Deuxième partie,Chapter 15,260,260,261,Le toit de l'Aire d'Éclosion était couvert des petites créatures roucoulantes et pépiantes.,Éclosion
7553,La Ballade de Pern,Deuxième partie,Chapter 15,260,260,261,"Ils s'arrêtèrent au bord de l'Aire, impressionnés par la solennité de la circonstance.",Aire
7556,La Ballade de Pern,Deuxième partie,Chapter 15,260,260,261,"Fleur du Vent, Pol, Bay et Kwan, le visage rouge d'excitation, se tenaient sur une plate",Vent
7557,La Ballade de Pern,Deuxième partie,Chapter 15,260,260,261,-forme dressée au bord de l'Aire.,Aire
7600,La Ballade de Pern,Deuxième partie,Chapter 15,263,263,263,"David fit sortir du cercle son nouvel ami et le conduisit au bord de l'Aire d'Éclosion, en demandant de la viande.",Aire
7600,La Ballade de Pern,Deuxième partie,Chapter 15,263,263,263,"David fit sortir du cercle son nouvel ami et le conduisit au bord de l'Aire d'Éclosion, en demandant de la viande.",Éclosion
7616,La Ballade de Pern,Deuxième partie,Chapter 15,263,263,263,"Il dissimulait bien son anxiété, contrairement à Fleur du Vent qui répondit à peine au salut discret de l'amiral et du gouverneur.",Vent
7623,La Ballade de Pern,Deuxième partie,Chapter 15,263,263,263,"Ceci, poursuivit-il, montrant les sables de l'Aire d'Éclosion, est une concession à la révérence de Kitti Ping pour l'habitat ancestral de l'espèce.",Aire
7623,La Ballade de Pern,Deuxième partie,Chapter 15,263,263,263,"Ceci, poursuivit-il, montrant les sables de l'Aire d'Éclosion, est une concession à la révérence de Kitti Ping pour l'habitat ancestral de l'espèce.",Éclosion
7631,La Ballade de Pern,Deuxième partie,Chapter 15,264,264,265,"-tu, Fleur du Vent ?",Vent
7632,La Ballade de Pern,Deuxième partie,Chapter 15,264,264,265,"— Un mâle parfait et une femelle parfaite, c'est tout ce qu'il nous faut, répondit Fleur du Vent, d'une voix étranglée.",Vent
7635,La Ballade de Pern,Deuxième partie,Chapter 15,264,264,265,"Fleur du Vent, le regard fixé sur les œufs, garda le silence.",Vent
7639,La Ballade de Pern,Deuxième partie,Chapter 15,264,264,265,Si seulement… Elle laissa sa phrase en suspens.,Elle
7661,La Ballade de Pern,Deuxième partie,Chapter 15,264,264,265,Fleur du Vent resta debout.,Vent
7669,La Ballade de Pern,Deuxième partie,Chapter 15,264,264,265,Elle dormait à moitié quand Catherine Radelin-Doyle conféra l'empreinte à sa femelle dorée.,Radelin-Doyle
7716,La Ballade de Pern,Deuxième partie,Chapter 15,266,266,266,"Et aucun ne voulait quitter l'Aire d'Éclosion, compromettant ainsi ses chances de conférer l'empreinte à un nouveau-né.",Aire
7716,La Ballade de Pern,Deuxième partie,Chapter 15,266,266,266,"Et aucun ne voulait quitter l'Aire d'Éclosion, compromettant ainsi ses chances de conférer l'empreinte à un nouveau-né.",Éclosion
7718,La Ballade de Pern,Deuxième partie,Chapter 15,266,266,266,Elle s'approcha de Fleur du Vent et lui toucha le bras.,Vent
7725,La Ballade de Pern,Deuxième partie,Chapter 15,266,266,266,Fleur du Vent conserva son immobilité de statue.,Vent
7736,La Ballade de Pern,Deuxième partie,Chapter 15,266,266,266,Écoute Blazer.,Blazer
7746,La Ballade de Pern,Deuxième partie,Chapter 15,267,267,268,Fleur du Vent n'avait apparemment pas bougé depuis le début de sa veille.,Vent
7763,La Ballade de Pern,Deuxième partie,Chapter 15,267,267,268,Sa voix vibrante réveilla tout le monde sur l'Aire d'Éclosion.,Aire
7763,La Ballade de Pern,Deuxième partie,Chapter 15,267,267,268,Sa voix vibrante réveilla tout le monde sur l'Aire d'Éclosion.,Éclosion
7770,La Ballade de Pern,Deuxième partie,Chapter 15,267,267,268,"Sorka, je m'appelle Faranth !",Faranth
7772,La Ballade de Pern,Deuxième partie,Chapter 16,269,269,269,", dit Pol à Emily et Paul quand il leur fit son rapport le surlendemain, accompagné de Bay et Fleur du Vent.",Vent
7776,La Ballade de Pern,Deuxième partie,Chapter 16,269,269,269,Fleur du Vent eut un sourire pincé.,Vent
7777,La Ballade de Pern,Deuxième partie,Chapter 16,269,269,269,L'air lugubre qu'elle arborait le Jour de l'Éclosion avait fait place à une réserve hautaine.,Jour
7777,La Ballade de Pern,Deuxième partie,Chapter 16,269,269,269,L'air lugubre qu'elle arborait le Jour de l'Éclosion avait fait place à une réserve hautaine.,Éclosion
7779,La Ballade de Pern,Deuxième partie,Chapter 16,269,269,269,demanda Paul à Fleur du Vent.,Vent
7784,La Ballade de Pern,Deuxième partie,Chapter 16,269,269,269,"— Personnellement, j'ai bon espoir, dit Pol, devant le silence de Fleur du Vent.",Vent
7788,La Ballade de Pern,Deuxième partie,Chapter 16,269,269,269,— Les dragons ont été conçus pour recevoir l'Empreinte d'individus étrangers à leur espèce.,Empreinte
7789,La Ballade de Pern,Deuxième partie,Chapter 16,269,269,269,"En ce sens, le programme est une réussite, dit Fleur du Vent. (Elle ajouta prudemment en levant la main :) Nous devons contenir notre impatience et nous efforcer de réaliser le spécimen parfait.",Vent
7789,La Ballade de Pern,Deuxième partie,Chapter 16,269,269,269,"En ce sens, le programme est une réussite, dit Fleur du Vent. (Elle ajouta prudemment en levant la main :) Nous devons contenir notre impatience et nous efforcer de réaliser le spécimen parfait.",Elle
7789,La Ballade de Pern,Deuxième partie,Chapter 16,269,269,269,"En ce sens, le programme est une réussite, dit Fleur du Vent. (Elle ajouta prudemment en levant la main :) Nous devons contenir notre impatience et nous efforcer de réaliser le spécimen parfait.",Nous
7790,La Ballade de Pern,Deuxième partie,Chapter 16,269,269,269,"— La stabilisation de l'Empreinte envers une autre espèce était le point le plus important, dit Pol, fronçant légèrement le front.",Empreinte
7792,La Ballade de Pern,Deuxième partie,Chapter 16,270,270,270,"— Les dragonets, oui, dit froidement Fleur du Vent.",Vent
7796,La Ballade de Pern,Deuxième partie,Chapter 16,270,270,270,"Il n'aimait pas l'attitude de Fleur du Vent, son refus de reconnaître ce premier triomphe.",Vent
7797,La Ballade de Pern,Deuxième partie,Chapter 16,270,270,270,"— Les jeunes Connell ont tous deux conféré l'Empreinte, et j'en suis très content.",Empreinte
7799,La Ballade de Pern,Deuxième partie,Chapter 16,270,270,270,"Fleur du Vent émit un léger grognement, que tout le monde interpréta comme une désapprobation évidente.",Vent
7802,La Ballade de Pern,Deuxième partie,Chapter 16,270,270,270,"Le développement des dragons doit être suivi de très près, dit Fleur du Vent, pour savoir quelles erreurs éviter la prochaine fois.",Vent
7811,La Ballade de Pern,Deuxième partie,Chapter 16,270,270,270,"Je vais recommencer du début, les informa Fleur du Vent d'un ton de martyre.",Vent
7818,La Ballade de Pern,Deuxième partie,Chapter 16,270,270,270,"Mais, Fleur du Vent… commença Pol, sidéré.",Vent
7828,La Ballade de Pern,Deuxième partie,Chapter 16,271,271,271,"Malgré sa réserve aristocratique, Faranth n'en avait pas moins conscience des regards d'admiration qu'elle suscitait.",Faranth
7830,La Ballade de Pern,Deuxième partie,Chapter 16,271,271,271,"C'est là que ça te démange, Farrie ?",Farrie
7831,La Ballade de Pern,Deuxième partie,Chapter 16,271,271,271,"Mon nom est Faranth et, oui, c'est bien là que ça me démange, dit Faranth, d'un ton évoluant de la réprobation au soulagement.",Faranth
7831,La Ballade de Pern,Deuxième partie,Chapter 16,271,271,271,"Mon nom est Faranth et, oui, c'est bien là que ça me démange, dit Faranth, d'un ton évoluant de la réprobation au soulagement.",Faranth
7840,La Ballade de Pern,Deuxième partie,Chapter 16,271,271,271,"Je suis déjà propre, espèce d'idiot à pois, dit Faranth, imitant à la perfection l'admonestation favorite de Sorka.",Faranth
7842,La Ballade de Pern,Deuxième partie,Chapter 16,271,271,271,"Sorka et Sean éclatèrent de rire, puis expliquèrent aux inondés qu'ils riaient des paroles de Faranth, non de leur mésaventure.",Faranth
7862,La Ballade de Pern,Deuxième partie,Chapter 16,272,272,272,Personne n'oubliait jamais les Chutes et la nécessité de les combattre.,Chutes
7870,La Ballade de Pern,Deuxième partie,Chapter 16,272,272,272,"Ainsi, l'Empreinte avait affecté le jeune Connell comme elle avait changé tous les maîtres de dragons.",Empreinte
7877,La Ballade de Pern,Deuxième partie,Chapter 16,273,273,273,Sa renaissance avait commencé à l'instant même où Polenth lui avait poussé le genou.,Polenth
7878,La Ballade de Pern,Deuxième partie,Chapter 16,273,273,273,"Et c'était un David souriant et extasié qui avait quitté l'Aire d'Éclosion, plein de sollicitude pour son petit dragon chancelant.",Aire
7878,La Ballade de Pern,Deuxième partie,Chapter 16,273,273,273,"Et c'était un David souriant et extasié qui avait quitté l'Aire d'Éclosion, plein de sollicitude pour son petit dragon chancelant.",Éclosion
7879,La Ballade de Pern,Deuxième partie,Chapter 16,273,273,273,"Les changements survenus chez tous les autres étaient tout aussi positifs, même si l'on pouvait trouver déconcertante la tendance de Catherine RadelinDoyle à pouffer aux remarques télépathiques de sa compagne dorée.",RadelinDoyle
7880,La Ballade de Pern,Deuxième partie,Chapter 16,273,273,273,"Shih Lao, qui avait conféré l'Empreinte au bronze Firth, arborait en permanence un sourire radieux sur son visage autrefois pensif, Tarrie Chernoff avait cessé de s'excuser pour la moindre peccadille, et le bégaiement d'Otto Hegelman avait complètement disparu.",Empreinte
7883,La Ballade de Pern,Deuxième partie,Chapter 16,273,273,273,Sean sourit au concessionnaire de Roma.,Roma
7885,La Ballade de Pern,Deuxième partie,Chapter 16,273,273,273,"Pourvu qu'ils mangent, dorment… — Qu'on les baigne, qu'on les chouchoute, qu'on les huile et qu'on les gratte, ils ne se plaignent jamais, termina Sorka, avec une dernière caresse sur le nez de Faranth.",Qu'on
7885,La Ballade de Pern,Deuxième partie,Chapter 16,273,273,273,"Pourvu qu'ils mangent, dorment… — Qu'on les baigne, qu'on les chouchoute, qu'on les huile et qu'on les gratte, ils ne se plaignent jamais, termina Sorka, avec une dernière caresse sur le nez de Faranth.",Faranth
7887,La Ballade de Pern,Deuxième partie,Chapter 16,273,273,273,"Carenath n'est pas terminé, gémit Faranth, tout en se dirigeant vers l'aire de plastique chauffée par le soleil dont elle faisait sa couche préférée.",Faranth
7903,La Ballade de Pern,Deuxième partie,Chapter 16,274,274,274,"Maintenant, si ce bronze est fertile et si Faranth est d'accord, nous avons notre deuxième génération.",Faranth
7906,La Ballade de Pern,Deuxième partie,Chapter 16,274,274,274,Fleur du Vent recommande vivement la prudence au sujet de cette première couvée.,Vent
7917,La Ballade de Pern,Deuxième partie,Chapter 16,274,274,274,"Dès qu'ils eurent fini de manger, Carenath et Faranth se trouvèrent tout disposés à faire un petit somme, Carenath sa tête triangulaire posée sur ses pattes antérieures, Faranth la tête et le cou allongés sur l'arrière-train de son compagnon, sa queue frémissant juste sous son museau, ses ailes repliées.",Faranth
7917,La Ballade de Pern,Deuxième partie,Chapter 16,274,274,274,"Dès qu'ils eurent fini de manger, Carenath et Faranth se trouvèrent tout disposés à faire un petit somme, Carenath sa tête triangulaire posée sur ses pattes antérieures, Faranth la tête et le cou allongés sur l'arrière-train de son compagnon, sa queue frémissant juste sous son museau, ses ailes repliées.",Faranth
7922,La Ballade de Pern,Deuxième partie,Chapter 16,274,274,274,"Elle émit de puissantes pensées de remerciements à l'adresse de Duke, Emmett, Blazer et des autres.",Emmett
7922,La Ballade de Pern,Deuxième partie,Chapter 16,274,274,274,"Elle émit de puissantes pensées de remerciements à l'adresse de Duke, Emmett, Blazer et des autres.",Blazer
7923,La Ballade de Pern,Deuxième partie,Chapter 16,274,274,274,"Leur réponse, assourdie par révérence pour les dragons endormis, signifiait clairement : « Il n'y a pas de quoi.",Il
7947,La Ballade de Pern,Deuxième partie,Chapter 16,275,275,277,Et elle soupçonnait que celle de Faranth ressemblait à la sienne.,Faranth
7949,La Ballade de Pern,Deuxième partie,Chapter 16,275,275,277,", Sorka avait réalisé qu'elle entendait Faranth et Carenath, tandis que Sean n'entendait que Carenath.",Faranth
7959,La Ballade de Pern,Deuxième partie,Chapter 16,275,275,277,"Dernièrement, elle n'avait guère eu le temps de penser à sa grossesse : il y avait toujours quelque chose à faire pour Faranth ou un des autres jeunes dragons.",Faranth
7960,La Ballade de Pern,Deuxième partie,Chapter 16,275,275,277,"De plus, Sean et elle étaient toujours de service à la clinique où l'on soignait les dragonets après les Chutes.",Chutes
7967,La Ballade de Pern,Deuxième partie,Chapter 16,275,275,277,"— Mais, Sean… — Si nous savons où nous allons, ils le sauront aussi.",Si
7983,La Ballade de Pern,Deuxième partie,Chapter 16,275,275,277,"Sorka ne s'était jamais sentie si assurée, si dynamique, mais il y avait des moments où elle craignait de manquer à Faranth, sur un détail petit mais essentiel.",Faranth
7998,La Ballade de Pern,Deuxième partie,Chapter 16,275,275,277,Je crois qu'il nous faudra donner Cricket et Doove à ton père.,Cricket
7998,La Ballade de Pern,Deuxième partie,Chapter 16,275,275,277,Je crois qu'il nous faudra donner Cricket et Doove à ton père.,Doove
7999,La Ballade de Pern,Deuxième partie,Chapter 16,275,275,277,Brian s'entend très bien avec Cricket.,Cricket
8002,La Ballade de Pern,Deuxième partie,Chapter 16,275,275,277,"Sorka pensa brièvement à tous les bons moments passés sur le dos de sa jument, dont la plupart partagés avec Sean et Cricket.",Cricket
8005,La Ballade de Pern,Deuxième partie,Chapter 16,275,275,277,"Elle regarda amoureusement Faranth endormie, et sourit devant le ventre doré distendu, mais qui ne le resterait pas longtemps.",Faranth
8012,La Ballade de Pern,Deuxième partie,Chapter 16,275,275,277,"Si Polenth dort, les autres ne vont pas tarder.",Polenth
8017,La Ballade de Pern,Deuxième partie,Chapter 16,275,275,277,"Mais… — Mais quoi ? demanda Paul, échangeant un regard avec Emily.",Mais
8024,La Ballade de Pern,Deuxième partie,Chapter 16,278,278,278,— Vous êtes toujours en communication avec la Mouche ?,Mouche
8040,La Ballade de Pern,Deuxième partie,Chapter 16,278,278,278,"Et dire qu'elle avait signé une charte lui promettant l'ordre et la tranquillité ! — Rendors-toi, lui dit Ongola en composant un numéro.",Rendors-toi
8056,La Ballade de Pern,Deuxième partie,Chapter 16,279,279,280,"Au milieu de la matinée, Patrice calma les pires craintes en annonçant qu'un nouveau volcan était en éruption dans la mer, au large de la pointe orientale de la province du Jourdain.",Jourdain
8057,La Ballade de Pern,Deuxième partie,Chapter 16,279,279,280,"La Jeune Montagne, qu'on monitorait depuis huit ans, crachait un nuage de gaz et de fumée mêlés de cendres, mais la pression du magma ne semblait pas augmenter.",Jeune
8057,La Ballade de Pern,Deuxième partie,Chapter 16,279,279,280,"La Jeune Montagne, qu'on monitorait depuis huit ans, crachait un nuage de gaz et de fumée mêlés de cendres, mais la pression du magma ne semblait pas augmenter.",Montagne
8059,La Ballade de Pern,Deuxième partie,Chapter 16,279,279,280,"Quand Patrice arriva, parquant son traîneau place de l'Administration et entrant pour conférer avec Paul et Emily, une foule inquiète se rassembla rapidement pour attendre le résultat de cette consultation.",Administration
8062,La Ballade de Pern,Deuxième partie,Chapter 16,279,279,280,"Comme Aphrodite, il a surgi de la mer.",Aphrodite
8067,La Ballade de Pern,Deuxième partie,Chapter 16,279,279,280,"Au-delà de la pointe orientale du Jourdain, à bonne distance de nous, mes amis.",Jourdain
8082,La Ballade de Pern,Deuxième partie,Chapter 16,279,279,280,"Toute la journée, il y eut des gargouillements sporadiques, selon l'expression de Telgar.",Telgar
8084,La Ballade de Pern,Deuxième partie,Chapter 16,279,279,280,"Depuis la mort de Sallah, c'était la première fois que Telgar se mêlait aux autres.",Telgar
8085,La Ballade de Pern,Deuxième partie,Chapter 16,279,279,280,"Le soir, une grande partie de la population se rassembla sur la place du Feu de joie, et le brasier, plus imposant que d'habitude, flamba avec défi.",Feu
8087,La Ballade de Pern,Deuxième partie,Chapter 16,279,279,280,"Notre belle Pern a un bouton sur le visage, dit Telgar, avec un vestige de son ancien humour, parlant à un groupe de jeunes.",Telgar
8092,La Ballade de Pern,Deuxième partie,Chapter 16,279,279,280,", Tar… Telgar, commença le jeune homme avec sérieux, le Terminus n'est pas construit sur un soubassement rocheux.",Telgar
8093,La Ballade de Pern,Deuxième partie,Chapter 16,279,279,280,"— C'est bien vrai, répliqua Telgar avec un petit sourire.",Telgar
8098,La Ballade de Pern,Deuxième partie,Chapter 16,279,279,280,"— Eh bien, il y a un long soubassement rocheux sur le continent Septentrional, tout le long de la Chaîne Occidentale.",Chaîne
8098,La Ballade de Pern,Deuxième partie,Chapter 16,279,279,280,"— Eh bien, il y a un long soubassement rocheux sur le continent Septentrional, tout le long de la Chaîne Occidentale.",Occidentale
8099,La Ballade de Pern,Deuxième partie,Chapter 16,279,279,280,"— Ah, comme tu as bien appris tes leçons, commenta Telgar.",Telgar
8108,La Ballade de Pern,Deuxième partie,Chapter 16,279,279,280,"Par-delà le grand mineur, Telgar semblait regarder quelque chose que ses yeux étaient seuls à voir.",Telgar
8110,La Ballade de Pern,Deuxième partie,Chapter 16,279,279,280,L'expression douloureuse et figée de Telgar signifiait qu'il se rappelait un souvenir de Sallah.,Telgar
8111,La Ballade de Pern,Deuxième partie,Chapter 16,279,279,280,"Cobber poussa Ozzie du coude et se pencha vers Telgar, l'air conspirateur.",Telgar
8112,La Ballade de Pern,Deuxième partie,Chapter 16,279,279,280,"— Alors, Telgar, on va tous aller voir des soubassements rocheux, maintenant ?",Telgar
8135,La Ballade de Pern,Deuxième partie,Chapter 16,281,281,281,Les Chutes avaient un effet dévastateur sur les ressources et les réserves.,Chutes
8140,La Ballade de Pern,Deuxième partie,Chapter 16,281,281,281,"Selon Jim, elle était aussi erratique que « la démarche d'une pute soûle un samedi soir dans un astroport de la Ceinture d'Astéroïdes ».",Ceinture
8140,La Ballade de Pern,Deuxième partie,Chapter 16,281,281,281,"Selon Jim, elle était aussi erratique que « la démarche d'une pute soûle un samedi soir dans un astroport de la Ceinture d'Astéroïdes ».",Astéroïdes
8150,La Ballade de Pern,Deuxième partie,Chapter 16,282,282,283,"Bien que les Fils se fussent déplacés de cinq degrés vers le nord au cours de l'actuelle série de Chutes – la troisième –, Paul ne croyait plus guère à la théorie d'Ezra selon laquelle les Chutes seraient le fait d'un organisme intelligent visant à les affaiblir.",Chutes
8150,La Ballade de Pern,Deuxième partie,Chapter 16,282,282,283,"Bien que les Fils se fussent déplacés de cinq degrés vers le nord au cours de l'actuelle série de Chutes – la troisième –, Paul ne croyait plus guère à la théorie d'Ezra selon laquelle les Chutes seraient le fait d'un organisme intelligent visant à les affaiblir.",Chutes
8151,La Ballade de Pern,Deuxième partie,Chapter 16,282,282,283,"Si tel était le cas, arguait-il, les Chutes auraient dû augmenter en fréquence et en densité quand l'errante aurait atteint le point de son orbite le plus proche de Pern.",Chutes
8158,La Ballade de Pern,Deuxième partie,Chapter 16,282,282,283,La théorie de Hoyle et Wickramansingh se trouve vérifiée dans le système de Rukbat.,Hoyle
8158,La Ballade de Pern,Deuxième partie,Chapter 16,282,282,283,La théorie de Hoyle et Wickramansingh se trouve vérifiée dans le système de Rukbat.,Wickramansingh
